Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000004|07/01/2022|Vente|8880,00||||B001|LES ALLOUETTES|1210|ORNEX|01|281||B|1966||||||||||||0||||||S||1320
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|223000,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||36|31,20|||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|223000,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||92|64,00|||||||||1|2|Appartement||65|3|||
|||||||000001|13/01/2022|Vente en l'état futur d'achèvement|223000,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||23|12,50|||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2022|Vente|103000,00|41|A|RUE|0044|MARIE DE FONSCOLOMBE|1500|SAINT-MAURICE-DE-REMENS|01|379||AE|137||2|78,44|||||||||1|2|Appartement||78|3|||
|||||||000001|06/01/2022|Vente|137000,00|93||CHE|0228|DU CHATELARD|1220|DIVONNE-LES-BAINS|01|143||AH|35||96||||||||||1|4|Local industriel. commercial ou assimilé||29|0|||
|||||||000001|06/01/2022|Vente|137000,00|93||CHE|0228|DU CHATELARD|1220|DIVONNE-LES-BAINS|01|143||AH|35||176|46,48|||||||||1|4|Local industriel. commercial ou assimilé||46|0|||
|||||||000001|06/01/2022|Vente|640000,00|89||IMP|0121|DES ESSIENS|1210|VERSONNEX|01|435||AD|353||||||||||||0|1|Maison||95|5|S||342
|||||||000001|14/01/2022|Vente|225000,00|2243||RTE|0160|DE TREVOUX|1310|MONTRACOL|01|264||B|189||||||||||||0|1|Maison||162|6|S||670
|||||||000001|14/01/2022|Vente|225000,00||||B008|LA CAPITALE|1310|MONTRACOL|01|264||B|928||||||||||||0||||||P||3478
|||||||000001|14/01/2022|Vente|33500,00|56||RUE|0520|PAUL PAINLEVE|1130|NANTUA|01|269||AD|84||14||32|21,17|||||||2|3|Dépendance||0|0|||
|||||||000001|14/01/2022|Vente|33500,00|56||RUE|0520|PAUL PAINLEVE|1130|NANTUA|01|269||AD|84||14||32|21,17|||||||2|2|Appartement||21|1|||
|||||||000001|06/01/2022|Vente|385000,00|57||RTE|0005|DE CESSY|1210|VERSONNEX|01|435||AI|162||77||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/01/2022|Vente|385000,00|27||RTE|0005|DE CESSY|1210|VERSONNEX|01|435||AI|162||14|86,54|52||||||||2|3|Dépendance||0|0|||
|||||||000001|06/01/2022|Vente|385000,00|27||RTE|0005|DE CESSY|1210|VERSONNEX|01|435||AI|162||14|86,54|52||||||||2|2|Appartement||89|4|||
|||||||000001|06/01/2022|Vente|157000,00|5769||RUE|0058|DES GRILLONS|1340|MONTREVEL-EN-BRESSE|01|266||AK|173||||||||||||0|1|Maison||69|3|S||560
|||||||000001|07/01/2022|Vente|200000,00|266||CHE|1050|FLEURI|1480|FRANS|01|166||AK|79||||||||||||0|1|Maison||80|5|S||568
|||||||000001|11/01/2022|Vente|350000,00|41||LOT|A073|PARC DES CHENES|1360|BALAN|01|27||D|1246||||||||||||0|1|Maison||89|5|S||820
|||||||000001|11/01/2022|Vente|350000,00||||B019|LE CLOS|1360|BALAN|01|27||D|1257||||||||||||0||||||S||14711
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|35||||||||||||0||||||T||20340
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|36||||||||||||0||||||P||3360
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|37||||||||||||0||||||P||3220
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|60||||||||||||0||||||P||13932
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|63||||||||||||0||||||P||58264
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|64||||||||||||0||||||T||96400
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|66||||||||||||0||||||BS||2960
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|67||||||||||||0||||||P||35837
|||||||000001|19/01/2022|Vente|60000,00||||B038|LA POTIERE|1340|MONTREVEL-EN-BRESSE|01|266||C|69||||||||||||0||||||T||11782
|||||||000001|06/01/2022|Vente|415000,00|9||IMP|0733|DES DRUS|1200|VALSERHONE|01|33|458|AB|174||||||||||||0|1|Maison||143|4|S||1448
|||||||000001|06/01/2022|Vente|415000,00||||B349|VOUVRAY|1200|VALSERHONE|01|33|458|AB|182||||||||||||0||||||S||1070
|||||||000001|13/01/2022|Vente|275000,00|275||RTE|0230|DE SAINT JEAN DE GONVILLE|1630|PERON|01|288||C|1565||162||66||||||||2|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente|275000,00|275||RTE|0230|DE SAINT JEAN DE GONVILLE|1630|PERON|01|288||C|1565||162||66||||||||2|2|Appartement||117|5|||
|||||||000001|13/01/2022|Vente|275000,00|275||RTE|0230|DE SAINT JEAN DE GONVILLE|1630|PERON|01|288||C|1565||234||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2022|Vente|1000,00||||B036|LE CLODET|1320|CRANS|01|129||D|125||||||||||||0||||||BT||2195
|||||||000001|08/01/2022|Vente|179000,00|9||RUE|0257|JOLIOT CURIE|1200|VALSERHONE|01|33||AC|190||81||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2022|Vente|179000,00|11||RUE|0257|JOLIOT CURIE|1200|VALSERHONE|01|33||AC|190||56||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2022|Vente|179000,00|9||RUE|0257|JOLIOT CURIE|1200|VALSERHONE|01|33||AC|190||17||||||||||1|2|Appartement||85|4|||
|||||||000001|17/01/2022|Vente|188000,00|40||RUE|0670|HENRI DUNANT|1100|OYONNAX|01|283||AI|337||||||||||||0|1|Maison||98|5|S||905
|||||||000001|12/01/2022|Vente|135000,00||||B020|SAINT JUST|1250|SAINT-JUST|01|369||B|649||||||||||||0||||||AB||1142
|||||||000001|17/01/2022|Vente|2000,00||||B057|AU FONTAGNOUX|1230|ARGIS|01|17||ZC|29||||||||||||0||||||BT||10851
|||||||000001|07/01/2022|Vente|15000,00||||B044|COLLONGES|1550|COLLONGES|01|109||F|189||||||||||||0||||||J||90
|||||||000001|07/01/2022|Vente|15000,00||||B044|COLLONGES|1550|COLLONGES|01|109||F|197||||||||||||0||||||J||82
|||||||000001|17/01/2022|Vente terrain à bâtir|72200,00||||B084|EN RIGNION|1500|CHATEAU-GAILLARD|01|89||ZL|554||||||||||||0||||||AB||388
|||||||000002|07/01/2022|Vente|120000,00||||B137|LES GUIGNIERES|1240|DOMPIERRE-SUR-VEYLE|01|145||F|1541||||||||||||0||||||P||2047
|||||||000001|18/01/2022|Vente|105440,00|9029|||B031|BREDEVENT|1500|AMBERIEU-EN-BUGEY|01|4||C|749||||||||||||0|1|Maison||34|2|S||34
|||||||000001|18/01/2022|Vente|105440,00||||B031|BREDEVENT|1500|AMBERIEU-EN-BUGEY|01|4||C|756||||||||||||0||||||P||498
|||||||000002|13/01/2022|Vente|47000,00|||RTE|0111|DE MATAFELON|1580|IZERNORE|01|192||G|955||||||||||||0||||||S||519
|||||||000001|11/01/2022|Vente|450000,00|20||RUE|0240|JOSEPH CARRE|1700|MIRIBEL|01|249||AE|1179||||||||||||0|4|Local industriel. commercial ou assimilé||230|0|S||627
|||||||000001|13/01/2022|Vente|135000,00|32||IMP|1150|DES CAMPAGNOLES|1170|GEX|01|173||AP|7||826||850|31,36|||||||2|2|Appartement||31|2|||
|||||||000001|13/01/2022|Vente|135000,00|32||IMP|1150|DES CAMPAGNOLES|1170|GEX|01|173||AP|7||826||850|31,36|||||||2|3|Dépendance||0|0|||
|||||||000001|13/01/2022|Vente|135000,00|9001||RUE|0755|DES VERTES CAMPAGNES|1170|GEX|01|173||AP|7||1036||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/01/2022|Vente|320000,00|15||AV|0010|DES ALPES|1210|FERNEY-VOLTAIRE|01|160||AM|518||15||55|83,49|||||||2|2|Appartement||84|4|||
|||||||000001|14/01/2022|Vente|320000,00|15||AV|0010|DES ALPES|1210|FERNEY-VOLTAIRE|01|160||AM|518||15||55|83,49|||||||2|3|Dépendance||0|0|||
|||||||000001|14/01/2022|Vente|320000,00|15||AV|0010|DES ALPES|1210|FERNEY-VOLTAIRE|01|160||AM|518||128||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2022|Vente|104500,00||||B076|LE PONTHOUD|1200|VALSERHONE|01|33||AM|555||||||||||||0||||||AB||450
|||||||000001|11/01/2022|Vente|70000,00||||B006|LE BOURG|1290|BIZIAT|01|46||B|1227||||||||||||0||||||S||30
|||||||000001|11/01/2022|Vente|70000,00||||B006|LE BOURG|1290|BIZIAT|01|46||B|1228||||||||||||0||||||AB||1441
|||||||000001|10/01/2022|Vente|173950,00|49||RUE|0155|DE LA CROIX COLIN|1750|REPLONGES|01|320||AB|141||32|103,35|9||||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente|173950,00|49||RUE|0155|DE LA CROIX COLIN|1750|REPLONGES|01|320||AB|141||32|103,35|9||||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente|173950,00|49||RUE|0155|DE LA CROIX COLIN|1750|REPLONGES|01|320||AB|141||6||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente|173950,00|49||RUE|0155|DE LA CROIX COLIN|1750|REPLONGES|01|320||AB|141||32|103,35|9||||||||2|2|Appartement||89|4|||
|||||||000001|10/01/2022|Vente|348500,00||||B024|MOULIN DE CORSANT|1540|PERREX|01|291||C|58||||||||||||0||||||T||710
|||||||000001|10/01/2022|Vente|348500,00||||B024|MOULIN DE CORSANT|1540|PERREX|01|291||C|758||||||||||||0||||||P||3243
|||||||000001|10/01/2022|Vente|348500,00||||B024|MOULIN DE CORSANT|1540|PERREX|01|291||C|759||||||||||||0||||||T||2328
|||||||000001|10/01/2022|Vente|348500,00|131|A|CHE|0180|DE LA SCIERIE|1540|PERREX|01|291||C|804||||||||||||0|3|Dépendance||0|0|S||514
|||||||000001|10/01/2022|Vente|348500,00|131|A|CHE|0180|DE LA SCIERIE|1540|PERREX|01|291||C|804||||||||||||0|3|Dépendance||0|0|S||514
|||||||000001|10/01/2022|Vente|348500,00||||B024|MOULIN DE CORSANT|1540|PERREX|01|291||C|806||||||||||||0||||||J||144
|||||||000001|10/01/2022|Vente|348500,00|131||CHE|0180|DE LA SCIERIE|1540|PERREX|01|291||C|808||||||||||||0|1|Maison||133|5|S||3234
|||||||000001|10/01/2022|Vente|348500,00|131||CHE|0180|DE LA SCIERIE|1540|PERREX|01|291||C|808||||||||||||0|3|Dépendance||0|0|S||3234
|||||||000001|10/01/2022|Vente|348500,00|131||CHE|0180|DE LA SCIERIE|1540|PERREX|01|291||C|808||||||||||||0|3|Dépendance||0|0|S||3234
|||||||000001|06/01/2022|Vente|80000,00||||B223|LA NITRIERE|1160|NEUVILLE-SUR-AIN|01|273||C|1754||||||||||||0||||||P||653
|||||||000001|10/01/2022|Vente|285000,00|372||RTE|0085|DE CROYAT|1290|SAINT-JEAN-SUR-VEYLE|01|365||C|1495||||||||||||0|3|Dépendance||0|0|S||1590
|||||||000001|10/01/2022|Vente|285000,00|372||RTE|0085|DE CROYAT|1290|SAINT-JEAN-SUR-VEYLE|01|365||C|1495||||||||||||0|3|Dépendance||0|0|S||1590
|||||||000001|10/01/2022|Vente|285000,00|372||RTE|0085|DE CROYAT|1290|SAINT-JEAN-SUR-VEYLE|01|365||C|1495||||||||||||0|1|Maison||108|4|S||1590
|||||||000001|10/01/2022|Vente|45000,00|66||RTE|0015|DES BAGNES|1290|SAINT-JEAN-SUR-VEYLE|01|365||B|1303||||||||||||0||||||AB||629
|||||||000001|10/01/2022|Vente|45000,00|66||RTE|0015|DES BAGNES|1290|SAINT-JEAN-SUR-VEYLE|01|365||B|1306||||||||||||0||||||S||12
|||||||000001|17/01/2022|Vente en l'état futur d'achèvement|308500,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||34||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2022|Vente en l'état futur d'achèvement|308500,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||26||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2022|Vente en l'état futur d'achèvement|308500,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||76||||||||||1|2|Appartement||94|4|||
|||||||000001|10/01/2022|Vente|90000,00|15||RUE|0036|DE L'EGLISE|1150|VAUX-EN-BUGEY|01|431||AB|240||||||||||||0|1|Maison||35|3|S||33
|||||||000001|06/01/2022|Vente|92000,00||||B013|LA BRIDA|1100|ARBENT|01|14||B|417||||||||||||0||||||BT||10000
|||||||000001|06/01/2022|Vente|92000,00||||B013|LA BRIDA|1100|ARBENT|01|14||B|417||||||||||||0||||||BR||77325
|||||||000001|06/01/2022|Vente|92000,00||||B048|EN DEUX BIEZ|1100|ARBENT|01|14||B|418||||||||||||0||||||BS||10860
|||||||000001|06/01/2022|Vente|92000,00||||B048|EN DEUX BIEZ|1100|ARBENT|01|14||B|418||||||||||||0||||||BR||10860
|||||||000001|06/01/2022|Vente|92000,00||||B048|EN DEUX BIEZ|1100|ARBENT|01|14||B|420||||||||||||0||||||BR||9320
|||||||000001|06/01/2022|Vente|92000,00||||B048|EN DEUX BIEZ|1100|ARBENT|01|14||B|1293||||||||||||0||||||BT||11349
|||||||000001|17/01/2022|Vente en l'état futur d'achèvement|188500,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||56||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2022|Vente en l'état futur d'achèvement|188500,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||28||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2022|Vente en l'état futur d'achèvement|188500,00||||B011|AU BATOIR|1150|LAGNIEU|01|202||E|1876||75||||||||||1|2|Appartement||53|2|||
|||||||000001|06/01/2022|Echange|3499,60||||B108|SOUS MONTGENET|1800|SAINT-MAURICE-DE-GOURDANS|01|378||F|905||||||||||||0||||||T||2810
|||||||000001|06/01/2022|Echange|3499,60||||B108|SOUS MONTGENET|1800|SAINT-MAURICE-DE-GOURDANS|01|378||F|906||||||||||||0||||||T||5698
|||||||000002|06/01/2022|Echange|3499,60||||B037|LA DETRAS|1800|SAINT-JEAN-DE-NIOST|01|361||E|236||||||||||||0||||||T||2899
|||||||000002|06/01/2022|Echange|3499,60||||B058|MOLLARD MERCIER|1800|SAINT-JEAN-DE-NIOST|01|361||E|246||||||||||||0||||||T||2693
|||||||000002|06/01/2022|Echange|3499,60||||B058|MOLLARD MERCIER|1800|SAINT-JEAN-DE-NIOST|01|361||E|252||||||||||||0||||||T||3157
|||||||000001|11/01/2022|Vente|1710,00||||B136|PRE DE PRESLE|1270|COLIGNY|01|108||ZE|259||||||||||||0||||||P||6840
|||||||000001|06/01/2022|Vente|130000,00||||B032|CHEVIGNAT|1370|COURMANGOUX|01|127||AC|69||||||||||||0||||||P||712
|||||||000001|06/01/2022|Vente|130000,00|5||IMP|0013|DES CADETS DU REVERMONT|1370|COURMANGOUX|01|127||AC|149||||||||||||0|1|Maison||69|3|S||684
|||||||000001|06/01/2022|Vente|130000,00|5||IMP|0013|DES CADETS DU REVERMONT|1370|COURMANGOUX|01|127||AC|149||||||||||||0|3|Dépendance||0|0|S||684
|||||||000001|12/01/2022|Vente|230000,00|605||CHE|0370|DU PORT BERNALIN|1600|REYRIEUX|01|322||ZM|127||||||||||||0|1|Maison||50|2|S||609
|||||||000001|12/01/2022|Vente|230000,00|605||CHE|0370|DU PORT BERNALIN|1600|REYRIEUX|01|322||ZM|127||||||||||||0|1|Maison||50|2|T||501
|||||||000001|03/01/2022|Vente|190000,00||||B094|BIEF DE LA CROIX|1240|SAINT-PAUL-DE-VARAX|01|383||AC|10||||||||||||0||||||S||61
|||||||000001|03/01/2022|Vente|190000,00|26||CHEM|0210|DES RAMBLAS|1240|SAINT-PAUL-DE-VARAX|01|383||AC|11||||||||||||0|1|Maison||97|5|S||236
|||||||000001|03/01/2022|Vente|190000,00||||B094|BIEF DE LA CROIX|1240|SAINT-PAUL-DE-VARAX|01|383||AC|12||||||||||||0||||||S||740
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||49||||||||||1||||||||
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||1||||||||||1||||||||
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||48||||||||||1||||||||
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||50||||||||||1||||||||
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||69||||||||||1||||||||
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||70||||||||||1||||||||
|||||||000001|14/01/2022|Vente en l'état futur d'achèvement|337825,00||||B263|TIRET|1500|AMBERIEU-EN-BUGEY|01|4||AO|24||71||||||||||1||||||||
|||||||000001|06/01/2022|Vente en l'état futur d'achèvement|291600,00|||||||ST-GENIS-POUILLY|01|354||AW|104||29||||||||||1||||||||
|||||||000001|06/01/2022|Vente en l'état futur d'achèvement|291600,00||||B035|MALIVERT|1630|ST-GENIS-POUILLY|01|354||AW|104||206||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente en l'état futur d'achèvement|369900,00||||B035|MALIVERT|1630|ST-GENIS-POUILLY|01|354||AW|104||337||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente en l'état futur d'achèvement|369900,00|||||||ST-GENIS-POUILLY|01|354||AW|104||48||||||||||1||||||||
|||||||000001|06/01/2022|Vente en l'état futur d'achèvement|274000,00||||B035|MALIVERT|1630|ST-GENIS-POUILLY|01|354||AW|104||408||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/01/2022|Vente en l'état futur d'achèvement|274000,00|||||||ST-GENIS-POUILLY|01|354||AW|104||133||||||||||1||||||||
|||||||000001|13/01/2022|Vente|8000,00||||B838|LA PAIX|1110|PLATEAU D'HAUTEVILLE|01|185|417|VN|2||||||||||||0||||||BR||13352
|||||||000001|05/01/2022|Vente|165000,00|13||RUE|0020|DE CHAILLON|1150|SAULT-BRENAZ|01|396||AE|106||||||||||||0|1|Maison||237|10|S||240
|||||||000001|14/01/2022|Vente|280400,00|60||IMP|0285|MARASQUE|1330|AMBERIEUX-EN-DOMBES|01|5||AD|216||||||||||||0|1|Maison||93|5|S||898
|||||||000001|12/01/2022|Vente|25000,00|5612|||B063|LE FAYOLLET|1560|SAINT-TRIVIER-DE-COURTES|01|388||D|1090||||||||||||0|4|Local industriel. commercial ou assimilé||57|0|S||1267
|||||||000001|12/01/2022|Vente|25000,00|5337|||B063|LE FAYOLLET|1560|SAINT-TRIVIER-DE-COURTES|01|388||D|1128||||||||||||0|4|Local industriel. commercial ou assimilé||784|0|S||1940
|||||||000001|12/01/2022|Vente|25000,00||||B063|LE FAYOLLET|1560|SAINT-TRIVIER-DE-COURTES|01|388||D|1249||||||||||||0||||||S||326
|||||||000001|13/01/2022|Vente|36200,00|17||RUE|0010|DE LA BRETTERIE|1230|CHALEY|01|76||B|240||||||||||||0|1|Maison||60|3|S||113
|||||||000001|13/01/2022|Vente|36200,00||||B055|LE VILLAGE|1230|CHALEY|01|76||B|248||||||||||||0||||||J||9
|||||||000001|13/01/2022|Vente|36200,00||||B055|LE VILLAGE|1230|CHALEY|01|76||B|251||||||||||||0||||||J||15
|||||||000001|17/01/2022|Vente|148900,00|2||RUE|0910|DE LA CITADELLE|1000|BOURG-EN-BRESSE|01|53||AE|132||24||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2022|Vente|148900,00|2||RUE|0910|DE LA CITADELLE|1000|BOURG-EN-BRESSE|01|53||AE|132||19|74,45|4||7||||||3|2|Appartement||73|4|||
|||||||000001|17/01/2022|Vente|148900,00|2||RUE|0910|DE LA CITADELLE|1000|BOURG-EN-BRESSE|01|53||AE|132||19|74,45|4||7||||||3|3|Dépendance||0|0|||
|||||||000001|17/01/2022|Vente|148900,00|2||RUE|0910|DE LA CITADELLE|1000|BOURG-EN-BRESSE|01|53||AE|132||19|74,45|4||7||||||3|3|Dépendance||0|0|||
|||||||000001|12/01/2022|Vente|140000,00||||B076|MAS CHOQUET|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZD|581||||||||||||0||||||AB||592
|||||||000001|06/01/2022|Vente|280000,00|5371||RUE|0040|DES BROSSES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZE|211||||||||||||0|3|Dépendance||0|0|AG||1000
|||||||000001|06/01/2022|Vente|280000,00|5371||RUE|0040|DES BROSSES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZE|211||||||||||||0|1|Maison||100|4|S||500
|||||||000001|06/01/2022|Vente|280000,00|5371||RUE|0040|DES BROSSES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZE|211||||||||||||0|1|Maison||100|4|AG||1000
|||||||000001|06/01/2022|Vente|280000,00|5371||RUE|0040|DES BROSSES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZE|211||||||||||||0|3|Dépendance||0|0|S||500
|||||||000001|17/01/2022|Vente|935000,00||||B089|SARASIN|1170|GEX|01|173||AY|319||||||||||||0||||||S||609
|||||||000001|17/01/2022|Vente|935000,00|821||RTE|0743|DE TUTEGNY|1170|GEX|01|173||AY|378||||||||||||0|3|Dépendance||0|0|S||1261
|||||||000001|17/01/2022|Vente|935000,00|821||RTE|0743|DE TUTEGNY|1170|GEX|01|173||AY|378||||||||||||0|1|Maison||208|5|S||1261
|||||||000001|17/01/2022|Vente|935000,00|821||RTE|0743|DE TUTEGNY|1170|GEX|01|173||AY|378||||||||||||0|3|Dépendance||0|0|S||1261
|||||||000001|17/01/2022|Vente|935000,00|821||RTE|0743|DE TUTEGNY|1170|GEX|01|173||AY|378||||||||||||0|3|Dépendance||0|0|S||1261
|||||||000001|20/01/2022|Vente|13500,00||||B041|CHALLES|1250|HAUTECOURT-ROMANECHE|01|184||AK|132||||||||||||0||||||S||70
|||||||000001|19/01/2022|Vente|900,00||||B008|BOIS GUYON|1250|VILLEREVERSURE|01|447||A|714||||||||||||0||||||BT||1310
|||||||000001|19/01/2022|Vente|900,00||||B008|BOIS GUYON|1250|VILLEREVERSURE|01|447||A|715||||||||||||0||||||BT||850
|||||||000001|19/01/2022|Vente|900,00||||B154|MONT GRENIER|1250|VILLEREVERSURE|01|447||E|521||||||||||||0||||||L|FRICH|761
|||||||000001|19/01/2022|Vente|900,00||||B154|MONT GRENIER|1250|VILLEREVERSURE|01|447||E|522||||||||||||0||||||L|FRICH|5849
|||||||000001|10/01/2022|Vente|332000,00|5||ALL|0455|DES TROENES|1600|MASSIEUX|01|238||AB|267||||||||||||0|1|Maison||99|5|S||355
|||||||000001|06/01/2022|Vente|40000,00||||B114|LA COMBE|1160|SAINT-MARTIN-DU-MONT|01|374||G|1904||||||||||||0||||||AB||459
|||||||000001|10/01/2022|Vente|87000,00|3||RUE|1860|HENRI DUNANT|1000|BOURG-EN-BRESSE|01|53||BM|109||403||433|74,20|||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente|87000,00|3||RUE|1860|HENRI DUNANT|1000|BOURG-EN-BRESSE|01|53||BM|109||403||433|74,20|||||||2|2|Appartement||70|3|||
|||||||000001|13/01/2022|Vente|55000,00||||B104|PUITS VOLANT|1800|MEXIMIEUX|01|244||G|1124||||||||||||0||||||S||30
|||||||000001|13/01/2022|Vente|55000,00||||B104|PUITS VOLANT|1800|MEXIMIEUX|01|244||G|3316||||||||||||0||||||S||74
|||||||000001|14/01/2022|Vente|105000,00|50||RUE|1240|DOC NODET|1000|BOURG-EN-BRESSE|01|53||AL|3||26||51|66,76|||||||2|3|Dépendance||0|0|||
|||||||000001|14/01/2022|Vente|105000,00|50||RUE|1240|DOC NODET|1000|BOURG-EN-BRESSE|01|53||AL|3||26||51|66,76|||||||2|2|Appartement||69|3|||
|||||||000001|18/01/2022|Vente|117000,00|5268|||B035|LA CHARME|1560|CORMOZ|01|124||ZI|159||||||||||||0|1|Maison||55|2|S||1321
|||||||000001|10/01/2022|Vente|112000,00|2||RUE|3450|DE ST ROCH|1000|BOURG-EN-BRESSE|01|53||AO|13||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2022|Vente|112000,00|2||RUE|3450|DE ST ROCH|1000|BOURG-EN-BRESSE|01|53||AO|13||37|47,12|||||||||1|2|Appartement||46|2|||
|||||||000001|04/01/2022|Vente|350,00||||B311|TERRE DIVEL|1300|GROSLEE-SAINT-BENOIT|01|338|182|B|1140||||||||||||0||||||L||2230
|||||||000001|04/01/2022|Vente|125000,00|1212||RTE|0106|DE CORNANT|1190|ST ETIENNE-SUR-REYSSOUZE|01|352||A|592||||||||||||0|1|Maison||90|5|S||2792
|||||||000001|04/01/2022|Vente|125000,00|1212||RTE|0106|DE CORNANT|1190|ST ETIENNE-SUR-REYSSOUZE|01|352||A|592||||||||||||0|3|Dépendance||0|0|S||2792
|||||||000001|05/01/2022|Vente|237597,00|142||RUE|0043|DE LA GARE|1470|BRIORD|01|64||B|1148||||||||||||0|1|Maison||86|4|S||707
|||||||000001|04/01/2022|Vente|190000,00|13||LOT|A015|LA BERGERE|1500|AMBUTRIX|01|8||A|2682||||||||||||0|1|Maison||87|4|S||518
|||||||000001|13/01/2022|Vente|28000,00||||B025|CHARINAZ LE HAUT|1250|BOHAS-MEYRIAT-RIGNAT|01|245||D|596||||||||||||0||||||S||132
|||||||000001|03/01/2022|Vente|87500,00|11||RUE|0345|BARTHELEMY THIMONNIER|1000|BOURG-EN-BRESSE|01|53||BO|714||22|55,95|8||9||||||3|4|Local industriel. commercial ou assimilé||382|0|||
|||||||000001|20/01/2022|Vente|33000,00||||B049|LA TOURNE|1230|CHALEY|01|76||A|229||||||||||||0||||||L||351
|||||||000001|20/01/2022|Vente|33000,00|3||RUE|0016|DU CHATEAU FOLIET|1230|CHALEY|01|76||B|156||||||||||||0|1|Maison||42|3|S||49
