Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000003|15/01/2025|Vente|120000,00|139||GR|0073|GRANDE-RUE|1140|PEYZIEUX-SUR-SAONE|01|295||A|956||||||||||||0|3|Dépendance||0|0|S||294
|||||||000003|15/01/2025|Vente|120000,00|||GR|0073|GRANDE-RUE|1140|PEYZIEUX-SUR-SAONE|01|295||A|957||||||||||||0||||||S||394
|||||||000003|15/01/2025|Vente|120000,00||||B063|LE VILLAGE|1140|PEYZIEUX-SUR-SAONE|01|295||A|958||||||||||||0||||||J||167
|||||||000003|15/01/2025|Vente|120000,00||||B063|LE VILLAGE|1140|PEYZIEUX-SUR-SAONE|01|295||A|961||||||||||||0||||||P||506
|||||||000001|17/01/2025|Vente|95000,00|5||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|258||27||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|95000,00|5||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|258||32|68,59|||||||||1|2|Appartement||69|3|||
|||||||000001|17/01/2025|Vente|95000,00|5||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|258||32|68,59|||||||||1|3|Dépendance||0|0|||
|||||||000001|20/01/2025|Vente|459,00||||B052|VERS LE PONT|1500|BETTANT|01|41||AD|266||||||||||||0||||||L||86
|||||||000001|20/01/2025|Vente|459,00||||B052|VERS LE PONT|1500|BETTANT|01|41||AD|270||||||||||||0||||||L||67
|||||||000001|20/01/2025|Vente|2620,00||||B029|LA PETITE ILE|1500|BETTANT|01|41||AC|210||||||||||||0||||||L||1625
|||||||000001|20/01/2025|Vente|2620,00||||B052|VERS LE PONT|1500|BETTANT|01|41||AD|262||||||||||||0||||||L||162
|||||||000001|20/01/2025|Vente|2620,00||||B051|VERS LE LOT|1500|BETTANT|01|41||AE|23||||||||||||0||||||BT||137
|||||||000001|20/01/2025|Vente|2620,00||||B022|LE LOT|1500|BETTANT|01|41||AE|83||||||||||||0||||||L||70
|||||||000001|20/01/2025|Vente|2620,00||||B045|SOUS LE BOURG|1500|BETTANT|01|41||AE|378||||||||||||0||||||L||92
|||||||000001|20/01/2025|Vente|2620,00||||B047|LA TOUVIERE|1500|BETTANT|01|41||B|1433||||||||||||0||||||BT||210
|||||||000001|20/01/2025|Vente|10090,00||||B021|LONGUES RAYES|1500|BETTANT|01|41||AD|310||||||||||||0||||||T||233
|||||||000001|20/01/2025|Vente|10090,00||||B021|LONGUES RAYES|1500|BETTANT|01|41||AD|315||||||||||||0||||||T||262
|||||||000001|20/01/2025|Vente|10090,00||||B021|LONGUES RAYES|1500|BETTANT|01|41||AD|318||||||||||||0||||||T||1321
|||||||000001|20/01/2025|Vente|10090,00||||B018|LE GLERON|1500|BETTANT|01|41||AE|581||||||||||||0||||||J||202
|||||||000001|21/01/2025|Vente|4000,00||||B223|VIGNES BEGUET EST|1320|CHATILLON-LA-PALUD|01|92||B|1172||||||||||||0||||||P||152
|||||||000001|21/01/2025|Vente|4000,00||||B223|VIGNES BEGUET EST|1320|CHATILLON-LA-PALUD|01|92||B|1174||||||||||||0||||||P||549
|||||||000001|21/01/2025|Vente|4000,00||||B223|VIGNES BEGUET EST|1320|CHATILLON-LA-PALUD|01|92||B|1644||||||||||||0||||||P||1050
|||||||000001|10/01/2025|Vente|186000,00|62|B|RUE|0168|DU GEN DEGOUTTE|1700|MIRIBEL|01|249||AD|498||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2025|Vente|186000,00|62||RUE|0168|DU GEN DEGOUTTE|1700|MIRIBEL|01|249||AD|498||33|70,07|||||||||1|2|Appartement||75|4|||
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|361||||||||||||0||||||T||7119
|||||||000001|10/01/2025|Vente|175000,00|410||RTE|0045|DE DROISELLE|1340|FOISSIAT|01|163||WB|417||||||||||||0|1|Maison||170|4|S||4642
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|456||||||||||||0||||||T||63
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|457||||||||||||0||||||T||180
|||||||000001|10/01/2025|Vente|175000,00||||B299|AU MOLLARD|1340|FOISSIAT|01|163||WB|459||||||||||||0||||||T||245
|||||||000001|20/01/2025|Vente|96000,00|37||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BE|195||380||411||||||||2|2|Appartement||61|3|||
|||||||000001|20/01/2025|Vente|96000,00|37||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BE|195||590||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/01/2025|Vente|96000,00|37||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BE|195||380||411||||||||2|3|Dépendance||0|0|||
|||||||000001|13/01/2025|Vente|7000,00||||B255|LES PEZETTES|1851|MARBOZ|01|232||WE|100||||||||||||0||||||P||6965
|||||||000001|13/01/2025|Vente|7000,00||||B019|LES BLANCS DES BLANCS|1851|MARBOZ|01|232||WT|69||||||||||||0||||||BT||41896
|||||||000001|13/01/2025|Vente|227550,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|19||||||||||||0||||||P||10513
|||||||000001|13/01/2025|Vente|227550,00|613||RTE|0045|DE LA BOTTIERE|1370|BENY|01|38||ZA|38||||||||||||0|1|Maison||80|3|S||1661
|||||||000001|13/01/2025|Vente|227550,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|39||||||||||||0||||||S||600
|||||||000001|13/01/2025|Vente|227550,00||||B020|LA BOTTIERE|1370|BENY|01|38||ZA|39||||||||||||0||||||P||2314
|||||||000001|13/01/2025|Vente|227550,00||||B332|LE VORJAT|1851|MARBOZ|01|232||WL|62||||||||||||0||||||P||5377
|||||||000001|13/01/2025|Vente|227550,00||||B258|LE PIERRET|1851|MARBOZ|01|232||WP|279||||||||||||0||||||BT||13270
|||||||000002|14/01/2025|Vente|11040,00|||RTE|0085|DE GENEVE|1170|CESSY|01|71||AO|105||||||||||||0||||||S||184
|||||||000001|17/01/2025|Vente|310000,00|102||RUE|0056|DE L EGLISE|1120|PIZAY|01|297||A|1097||||||||||||0|1|Maison||88|4|S||1100
|||||||000001|17/01/2025|Vente|310000,00||||B062|DERRIERE L EGLISE|1120|PIZAY|01|297||A|1098||||||||||||0||||||S||106
|||||||000002|17/01/2025|Vente|1,00|||MTE|0086|DES CROZES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZD|617||||||||||||0||||||S||31
|||||||000001|22/01/2025|Vente|659630,00|729||RUE|0115|DU JURA|1170|CESSY|01|71||AC|238||||||||||||0|1|Maison||105|6|S||385
|||||||000001|22/01/2025|Vente|659630,00||||B068|SUR VILLE|1170|CESSY|01|71||AC|242||||||||||||0||||||S||345
|||||||000001|13/01/2025|Vente|35000,00||||B054|LES LONGEGOTTES|1290|CORMORANCHE-SUR-SAONE|01|123||B|814||||||||||||0||||||T||1434
|||||||000001|13/01/2025|Vente|35000,00||||B054|LES LONGEGOTTES|1290|CORMORANCHE-SUR-SAONE|01|123||B|816||||||||||||0||||||T||2544
|||||||000001|08/01/2025|Vente|220000,00|90||CHE|0080|DU GRAND CAMP|1300|PEYRIEU|01|294||A|827||||||||||||0|4|Local industriel. commercial ou assimilé||367|0|S||1591
|||||||000001|07/01/2025|Vente|115950,00|12||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|533||||||||||||0|1|Maison||99|4|S||49
|||||||000001|07/01/2025|Vente|115950,00|12||RUE|0550|DE LA REPUBLIQUE|1500|AMBERIEU-EN-BUGEY|01|4||AO|533||||||||||||0|3|Dépendance||0|0|S||49
|||||||000001|07/01/2025|Vente|1100,00||||B221|FIN DAMUS|1260|VALROMEY-SUR-SERAN|01|36|221|A|11||||||||||||0||||||T||10710
|||||||000001|22/01/2025|Vente|235000,00|129||IMP|1060|DU BAILLIAGE|1170|GEX|01|173||AM|11||15|15,50|42|45,28|||||||2|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|235000,00|129||IMP|1060|DU BAILLIAGE|1170|GEX|01|173||AM|11||15|15,50|42|45,28|||||||2|2|Appartement||45|2|||
|||||||000001|03/01/2025|Vente|570000,00||||B083|SOUS L EGLISE|1630|CHALLEX|01|78||B|1883||||||||||||0||||||S||90
|||||||000001|03/01/2025|Vente|570000,00|201||RUE|0062|DES FONTANETTES|1630|CHALLEX|01|78||B|1885||||||||||||0|1|Maison||118|3|S||186
|||||||000001|15/01/2025|Vente|215000,00|25||BD|0280|DES COMBATTANTS|1600|TREVOUX|01|427||AE|410||||||||||||0|1|Maison||65|4|S||359
|||||||000001|17/01/2025|Vente|410000,00|99||CHE|0023|DE CHARMES RONDES|1150|SAINTE-JULIE|01|366||AB|191||||||||||||0|1|Maison||143|4|S||855
|||||||000001|17/01/2025|Vente|410000,00||||B040|LE MAS DUPUIS|1150|SAINTE-JULIE|01|366||AB|192||||||||||||0||||||S||101
|||||||000001|20/01/2025|Vente|350000,00||||B001|ARRINGE|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|9||||||||||||0||||||J||560
|||||||000001|20/01/2025|Vente|350000,00||||B001|ARRINGE|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|75||||||||||||0||||||S||91
|||||||000001|20/01/2025|Vente|350000,00||||B001|ARRINGE|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|76||||||||||||0||||||S||71
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|3|Dépendance||0|0|AG||3281
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|1|Maison||94|4|S||1000
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|3|Dépendance||0|0|S||1000
|||||||000001|20/01/2025|Vente|350000,00|1068||RTE|0010|D'ARRINGES|1380|SAINT-CYR-SUR-MENTHON|01|343||ZL|80||||||||||||0|1|Maison||94|4|AG||3281
|||||||000001|06/01/2025|Vente|10500,00|58||RUE|0040|ALEXANDRE BERARD|1500|AMBERIEU-EN-BUGEY|01|4||AW|1170||48||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/01/2025|Vente|415,00||||B087|LA GRILLE|1560|CORMOZ|01|124||ZA|60||||||||||||0||||||BS||1541
|||||||000001|21/01/2025|Vente|415,00||||B087|LA GRILLE|1560|CORMOZ|01|124||ZA|68||||||||||||0||||||BS||764
|||||||000001|17/01/2025|Vente|100000,00|99||CHE|0006|DES ABBEANCHES|1500|AMBERIEU-EN-BUGEY|01|4||BK|800||||||||||||0|1|Maison||89|4|S||995
|||||||000001|17/01/2025|Vente|100000,00||||B198|AU PLAT BRULE|1500|AMBERIEU-EN-BUGEY|01|4||BK|830||||||||||||0||||||S||283
|||||||000001|21/01/2025|Vente|287090,00||||B070|LA CROIX|1240|DOMPIERRE-SUR-VEYLE|01|145||F|1564||||||||||||0||||||AB||600
|||||||000001|21/01/2025|Vente|99500,00||||B070|LA CROIX|1240|DOMPIERRE-SUR-VEYLE|01|145||F|1564||||||||||||0||||||AB||600
|||||||000001|16/01/2025|Vente|1,00||||B147|SOUS LA CORRIERE|1250|SIMANDRE-SUR-SURAN|01|408||C|1388||||||||||||0||||||T||11
|||||||000001|10/01/2025|Vente|110000,00|55||RUE|0320|LAFAYETTE|1200|VALSERHONE|01|33||AL|403||17||5||6||7||||4|4|Local industriel. commercial ou assimilé||113|0|||
|||||||000001|03/01/2025|Vente|4869,00||||B197|VERDANT|1320|CHALAMONT|01|74||A|6||||||||||||0||||||BS||8895
|||||||000001|03/01/2025|Vente|4869,00||||B197|VERDANT|1320|CHALAMONT|01|74||A|8||||||||||||0||||||P||1765
|||||||000001|03/01/2025|Vente|4869,00||||B197|VERDANT|1320|CHALAMONT|01|74||A|9||||||||||||0||||||T||7290
|||||||000001|03/01/2025|Vente|4869,00||||B025|LES CARRY|1320|SAINT-NIZIER-LE-DESERT|01|381||C|197||||||||||||0||||||P||5084
|||||||000001|23/01/2025|Vente|35000,00|2||RUE|0245|GERMAINE TILLION|1630|ST-GENIS-POUILLY|01|354||AW|104||375||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|848||||||||||||0||||||T||15850
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1049||||||||||||0||||||S||1986
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1050||||||||||||0||||||S||128
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1051||||||||||||0||||||S||40
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1052||||||||||||0||||||S||43
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1066||||||||||||0||||||T||7505
|||||||000001|07/01/2025|Vente|59200,00|3|T|PL|0125|DE L HOTEL DE VILLE|1100|BELLIGNAT|01|31||AA|403||26||75|34,61|||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|59200,00|3|T|PL|0125|DE L HOTEL DE VILLE|1100|BELLIGNAT|01|31||AA|403||26||75|34,61|||||||2|2|Appartement||34|1|||
|||||||000001|17/01/2025|Vente|494000,00|8|B|LOT|A027|LES HAUTS DE MIONNAY|1390|MIONNAY|01|248||AE|84||||||||||||0|1|Maison||90|4|S||899
|||||||000001|17/01/2025|Vente|494000,00|8|B|LOT|A027|LES HAUTS DE MIONNAY|1390|MIONNAY|01|248||AE|84||||||||||||0|3|Dépendance||0|0|S||899
|||||||000001|09/01/2025|Vente|500,00||||B124|LES GOUILLES|1380|BAGE-DOMMARTIN|01|25||A|731||||||||||||0||||||T||2190
|||||||000001|16/01/2025|Vente|160000,00||||B264|OCHIAZ|1200|VALSERHONE|01|33|278|AA|346||||||||||||0||||||AB||822
|||||||000001|16/01/2025|Vente|160000,00||||B264|OCHIAZ|1200|VALSERHONE|01|33|278|AA|347||||||||||||0||||||AB||574
|||||||000001|16/01/2025|Vente|160000,00||||B278|SOUS LES EMILLYS|1200|VALSERHONE|01|33|278|ZC|380||||||||||||0||||||AB||60
|||||||000001|16/01/2025|Vente|160000,00||||B278|SOUS LES EMILLYS|1200|VALSERHONE|01|33|278|ZC|384||||||||||||0||||||AB||26
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||11|81,44|||||||||1||||||||
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||62||||||||||1||||||||
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||63||||||||||1||||||||
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||90||||||||||1||||||||
|||||||000001|02/01/2025|Vente|45000,00|||RUE|0685|RECAMIER|1300|BELLEY|01|34||AL|157||||||||||||0||||||S||85
|||||||000001|02/01/2025|Vente|45000,00|||RUE|0685|RECAMIER|1300|BELLEY|01|34||AL|158||||||||||||0||||||S||75
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|430||||||||||||0||||||S||226
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|452||||||||||||0||||||S||98
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|455||||||||||||0||||||S||45
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|457||||||||||||0||||||S||27
|||||||000001|10/01/2025|Vente|470706,00|315|H|RUE|0020|DES ARENES|1120|DAGNEUX|01|142||B|1140||||||||||||0|3|Dépendance||0|0|S||603
|||||||000001|10/01/2025|Vente|470706,00|315|H|RUE|0020|DES ARENES|1120|DAGNEUX|01|142||B|1140||||||||||||0|1|Maison||115|4|S||603
|||||||000001|10/01/2025|Vente|470706,00||||B027|LES GABETTES|1120|DAGNEUX|01|142||B|1141||||||||||||0||||||S||170
|||||||000002|02/01/2025|Vente|182500,00||||B111|VERIZIEU|1470|BRIORD|01|64||B|654||||||||||||0||||||S||125
|||||||000002|02/01/2025|Vente|182500,00|55||RUE|0027|CENTRALE|1470|BRIORD|01|64||B|1337||||||||||||0|1|Maison||96|4|S||641
|||||||000002|02/01/2025|Vente|182500,00|55||RUE|0027|CENTRALE|1470|BRIORD|01|64||B|1337||||||||||||0|3|Dépendance||0|0|S||641
|||||||000002|02/01/2025|Vente|182500,00|55||RUE|0027|CENTRALE|1470|BRIORD|01|64||B|1337||||||||||||0|1|Maison||47|2|S||641
|||||||000002|02/01/2025|Vente|182500,00||||B111|VERIZIEU|1470|BRIORD|01|64||B|1340||||||||||||0||||||P||358
|||||||000001|16/01/2025|Vente|80000,00|||||||REYRIEUX|01|322||ZM|453|2|||||||||||0||||||||
|||||||000001|03/01/2025|Vente|160000,00|7||RUE|0110|JEAN DARGAUD|1160|PONT-D AIN|01|304||AD|219||25|102,26|||||||||1|2|Appartement||100|4|||
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|57||||||||||||0||||||P||945
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|58||||||||||||0||||||P||315
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|59||||||||||||0||||||P||316
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|60||||||||||||0||||||P||880
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|61||||||||||||0||||||J||756
|||||||000001|16/01/2025|Vente|400000,00|5081||RTE|0080|DES DOMBES|1320|VILLETTE-SUR-AIN|01|449||AC|62||||||||||||0|1|Maison||80|4|S||700
|||||||000001|16/01/2025|Vente|400000,00|5081||RTE|0080|DES DOMBES|1320|VILLETTE-SUR-AIN|01|449||AC|62||||||||||||0|3|Dépendance||0|0|S||700
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|63||||||||||||0||||||P||1032
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|65||||||||||||0||||||P||1192
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|66||||||||||||0||||||P||662
|||||||000001|21/01/2025|Vente|305000,00|84||RUE|0615|DU PRIEURE|1220|DIVONNE-LES-BAINS|01|143||AK|324||246||261||||||||2|2|Appartement||64|3|||
|||||||000001|21/01/2025|Vente|305000,00|84||RUE|0615|DU PRIEURE|1220|DIVONNE-LES-BAINS|01|143||AK|324||246||261||||||||2|3|Dépendance||0|0|||
|||||||000002|08/01/2025|Vente|270000,00||||B111|L ECARTELEE|1500|AMBERIEU-EN-BUGEY|01|4||BN|910||||||||||||0||||||AB||401
|||||||000002|08/01/2025|Vente|270000,00||||B111|L ECARTELEE|1500|AMBERIEU-EN-BUGEY|01|4||BN|914||||||||||||0||||||AB||355
|||||||000001|17/01/2025|Vente|184540,89|7||ALL|0393|DES MESANGES|1200|VALSERHONE|01|33||AM|373||3|73,89|50||||||||2|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|184540,89|7||ALL|0393|DES MESANGES|1200|VALSERHONE|01|33||AM|373||3|73,89|50||||||||2|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|184540,89|7||ALL|0393|DES MESANGES|1200|VALSERHONE|01|33||AM|373||3|73,89|50||||||||2|2|Appartement||75|4|||
|||||||000001|22/01/2025|Vente|40000,00||||B109|PETIT FAYET|1290|GRIEGES|01|179||C|2518||||||||||||0||||||T||4222
|||||||000001|22/01/2025|Vente|4029,60||||B020|CLOSURES DE LA POIRE|1570|VESINES|01|439||A|79||||||||||||0||||||P||1130
|||||||000001|22/01/2025|Vente|4029,60||||B018|CLOSURES BERNY|1570|VESINES|01|439||ZB|9||||||||||||0||||||P||6040
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|104||||||||||||0||||||P||5480
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|105||||||||||||0||||||P||3000
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|146||||||||||||0||||||P||1600
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|147||||||||||||0||||||P||3830
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|148||||||||||||0||||||P||12500
|||||||000001|22/01/2025|Vente|1615,15||||B018|CLOSURES BERNY|1570|VESINES|01|439||ZB|10||||||||||||0||||||P||5400
|||||||000001|22/01/2025|Vente|1615,15||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|145||||||||||||0||||||P||8060
|||||||000001|22/01/2025|Vente|1942,80||||B005|BOIS CADOT|1570|VESINES|01|439||A|636||||||||||||0||||||P||2990
|||||||000001|22/01/2025|Vente|1942,80||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|123||||||||||||0||||||P||1390
|||||||000001|22/01/2025|Vente|1942,80||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|124||||||||||||0||||||P||11810
|||||||000001|07/01/2025|Vente|200000,00|79||RTE|0030|DE LA CHAPELLE|1170|VESANCY|01|436||B|172||||||||||||0|3|Dépendance||0|0|S||185
|||||||000001|07/01/2025|Vente|200000,00|79||RTE|0030|DE LA CHAPELLE|1170|VESANCY|01|436||B|172||||||||||||0|1|Maison||73|4|S||185
|||||||000001|07/01/2025|Vente|200000,00|79||RTE|0030|DE LA CHAPELLE|1170|VESANCY|01|436||B|172||||||||||||0|3|Dépendance||0|0|S||185
|||||||000001|13/01/2025|Vente|398300,00|120||RUE|0070|DU COTEAU|1700|MIRIBEL|01|249||AH|19||||||||||||0|1|Maison||80|4|S||193
|||||||000001|13/01/2025|Vente|398300,00|8||IMP|0069|DES COQUELICOTS|1700|MIRIBEL|01|249||AH|20||||||||||||0|3|Dépendance||0|0|S||72
|||||||000001|13/01/2025|Vente|398300,00|9009||IMP|0069|DES COQUELICOTS|1700|MIRIBEL|01|249||AH|49||||||||||||0|3|Dépendance||0|0|S||34
|||||||000001|16/01/2025|Vente|102000,00|13||IMP|0213|DE LA SOUS STATION|1350|CULOZ-BEON|01|138||AK|100||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2025|Vente|102000,00|13||IMP|0213|DE LA SOUS STATION|1350|CULOZ-BEON|01|138||AK|100||12|48,97|||||||||1|2|Appartement||49|2|||
|||||||000001|02/01/2025|Vente|2000,00||||B007|BEZONNE|1350|ANGLEFORT|01|10||C|158||||||||||||0||||||P||578
|||||||000001|02/01/2025|Vente|2000,00||||B007|BEZONNE|1350|ANGLEFORT|01|10||C|161||||||||||||0||||||L|FRICH|31
|||||||000002|14/01/2025|Vente|8854,00||||B036|AUX BILLETS|1340|BRESSE VALLONS|01|130|154|ZM|223||||||||||||0||||||T||5931
|||||||000002|14/01/2025|Vente|8854,00||||B036|AUX BILLETS|1340|BRESSE VALLONS|01|130|154|ZM|226||||||||||||0||||||T||29483
|||||||000001|06/01/2025|Vente|400000,00|16||CHE|0374|DE LA JACINIERE|1500|AMBERIEU-EN-BUGEY|01|4||BC|629||||||||||||0|1|Maison||137|4|S||915
|||||||000001|06/01/2025|Vente|400000,00||||B165|EN MOLLARD JOLY|1500|AMBERIEU-EN-BUGEY|01|4||BC|634||||||||||||0||||||S||330
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|483||||||||||||0||||||P||610
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|484||||||||||||0||||||P||679
|||||||000001|08/01/2025|Vente|355000,00|122||CHE|0098|DU PLAN|1640|JUJURIEUX|01|199||E|1374||||||||||||0|1|Maison||103|3|S||67
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1375||||||||||||0||||||S||96
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1376||||||||||||0||||||S||195
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1377||||||||||||0||||||S||106
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1378||||||||||||0||||||S||300
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1379||||||||||||0||||||L||437
|||||||000001|08/01/2025|Vente|67000,00||||B066|LA COLATIERE|1320|CHATILLON-LA-PALUD|01|92||B|2268||||||||||||0||||||AB||455
|||||||000001|09/01/2025|Vente|297000,00||||B062|SAINTE JULIE|1150|SAINTE-JULIE|01|366||AA|177||||||||||||0||||||S||940
|||||||000001|09/01/2025|Vente|297000,00|80||RTE|0090|DU TROLLIET|1150|SAINTE-JULIE|01|366||AA|178||||||||||||0|1|Maison||127|5|S||332
|||||||000001|09/01/2025|Vente|297000,00|80||RTE|0090|DU TROLLIET|1150|SAINTE-JULIE|01|366||AA|178||||||||||||0|3|Dépendance||0|0|S||332
|||||||000001|08/01/2025|Vente|139000,00|9001||RUE|0477|PASTEUR|1500|AMBERIEU-EN-BUGEY|01|4||BS|588||15|61,00|3||||||||2|3|Dépendance||0|0|||
|||||||000001|08/01/2025|Vente|139000,00|9001||RUE|0477|PASTEUR|1500|AMBERIEU-EN-BUGEY|01|4||BS|588||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2025|Vente|139000,00|9001||RUE|0477|PASTEUR|1500|AMBERIEU-EN-BUGEY|01|4||BS|588||15|61,00|3||||||||2|2|Appartement||62|3|||
